surface_id,fracture_context,temperature_K,rate_criterion_m_per_cycle,DeltaK_th_MPa_sqrtm,DeltaK_lo_MPa_sqrtm,DeltaK_hi_MPa_sqrtm,threshold_status,threshold_width_MPa_sqrtm,converged,lower_rate_m_per_cycle,upper_rate_m_per_cycle,lower_source,upper_source,n_DeltaK_evaluations,threshold_definition
EXP_02210,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.7812978555381655e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02210,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.7812978555381655e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02210,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02210,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02254,ctx_higher_barrier_case171,100.0,1e-12,,20.0,,above_search_range,,False,1.0000000000000001e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02254,ctx_higher_barrier_case171,100.0,1e-10,,20.0,,above_search_range,,False,1.0000000000000001e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02254,ctx_higher_barrier_case171,300.0,1e-12,6.141767550127042,6.112841347936559,6.14687217404301,bracketed,0.03403082610645125,True,8.767022235444292e-13,1.0172097442388588e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02254,ctx_higher_barrier_case171,300.0,1e-10,7.278111978647193,7.163575633606254,7.298324274830888,bracketed,0.13474864122463348,True,6.427241085881508e-11,1.0705829610373896e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02254,ctx_higher_barrier_case171,500.0,1e-12,0.7713585717420666,0.74,0.7768924373436077,bracketed,0.0368924373436077,True,6.950346680160413e-13,1.0027582418929422e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02254,ctx_higher_barrier_case171,500.0,1e-10,1.320061970669156,1.31358319767662,1.321205283550192,bracketed,0.007622085873572049,True,9.476007320497379e-11,1.0026032256136835e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02254,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.7812978555381668e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02254,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.7812978555381668e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02254,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02254,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02262,ctx_higher_barrier_case171,100.0,1e-12,12.8216,12.8,12.944,bracketed,0.14400000000000013,True,9.479938047497644e-13,3.3898674108316386e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02262,ctx_higher_barrier_case171,100.0,1e-10,13.339548344556883,13.28961893446637,13.350610511136905,bracketed,0.0609915766705349,True,6.577867904733931e-11,1.09724686726274e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02262,ctx_higher_barrier_case171,300.0,1e-12,4.566593752735008,4.536091246485809,4.571976547955455,bracketed,0.03588530146964519,True,7.98521611470852e-13,1.0054734895592944e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02262,ctx_higher_barrier_case171,300.0,1e-10,5.329759136298354,5.269804148389993,5.380446640911613,bracketed,0.1106424925216194,True,7.064991798134688e-11,1.341420445819199e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02262,ctx_higher_barrier_case171,500.0,1e-12,0.6884223116228607,0.6844974980338805,0.7018228733287984,bracketed,0.017325375294917955,True,9.672115352116718e-13,1.1205579331261026e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02262,ctx_higher_barrier_case171,500.0,1e-10,1.2131512051898423,1.1823568254151795,1.218585507503018,bracketed,0.03622868208783858,True,7.500516789299713e-11,1.0017911660009683e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02262,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.774398795591153e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02262,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.774398795591153e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02262,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.001329662464497355,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02262,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.001329662464497355,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02297,ctx_higher_barrier_case171,100.0,1e-12,14.156540442345419,14.028355283863487,14.245123863368807,bracketed,0.21676857950532025,True,7.724775152393971e-13,1.1953013741811818e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02297,ctx_higher_barrier_case171,100.0,1e-10,17.06565089319332,16.984667521244244,17.37148113189749,bracketed,0.3868136106532454,True,9.032212576805484e-11,1.4687284234167308e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02297,ctx_higher_barrier_case171,300.0,1e-12,6.142545334685544,6.113517682335256,6.1476678615708895,bracketed,0.03415017923563379,True,8.762016700925892e-13,1.0170985517739677e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02297,ctx_higher_barrier_case171,300.0,1e-10,7.279154591806715,7.1644822537449695,7.299390886758788,bracketed,0.1349086330138185,True,6.423995329910706e-11,1.070616273664161e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02297,ctx_higher_barrier_case171,500.0,1e-12,0.771358571710356,0.74,0.7768924373063012,bracketed,0.03689243730630121,True,6.95034668334525e-13,1.0027582418872206e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02297,ctx_higher_barrier_case171,500.0,1e-10,1.3200619706661862,1.3135831976726324,1.3212052835474015,bracketed,0.007622085874769091,True,9.47600732041211e-11,1.002603225612934e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02297,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.7812978555381655e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02297,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.7812978555381655e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02297,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02297,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02314,ctx_higher_barrier_case171,100.0,1e-12,15.521469405201383,15.388306751671696,15.845066766672582,bracketed,0.4567600150008868,True,4.2074297252553245e-13,8.197344853227034e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02314,ctx_higher_barrier_case171,100.0,1e-10,16.194463865558482,15.845066766672582,16.25612217712658,bracketed,0.41105541045399896,True,8.197344853227034e-12,1.0238818229193252e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02314,ctx_higher_barrier_case171,300.0,1e-12,4.994377934252322,4.9722741930105805,4.9982785944714525,bracketed,0.026004401460872018,True,8.821650165652253e-13,1.0026765927810465e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02314,ctx_higher_barrier_case171,300.0,1e-10,5.995296002344275,5.873454592954473,6.01679742753071,bracketed,0.1433428345762371,True,5.803771638727029e-11,1.0895274589818144e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02314,ctx_higher_barrier_case171,500.0,1e-12,,,0.025,below_search_range,,False,,8.863572319655652e-07,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02314,ctx_higher_barrier_case171,500.0,1e-10,,,0.025,below_search_range,,False,,8.863572319655652e-07,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02314,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,0.008907775036832403,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02314,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,0.008907775036832403,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02314,ctx_higher_barrier_case171,900.0,1e-12,,,,unresolved,,False,,,,,0,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02314,ctx_higher_barrier_case171,900.0,1e-10,,,,unresolved,,False,,,,,0,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02325,ctx_higher_barrier_case171,100.0,1e-12,,20.0,,above_search_range,,False,4.282231946530117e-17,,measured,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02325,ctx_higher_barrier_case171,100.0,1e-10,,20.0,,above_search_range,,False,4.282231946530117e-17,,measured,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02325,ctx_higher_barrier_case171,300.0,1e-12,5.9812,5.92,5.992,bracketed,0.07200000000000006,True,7.62791335279825e-13,1.009574969630939e-12,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02325,ctx_higher_barrier_case171,300.0,1e-10,7.223975221559884,7.1165001926607685,7.242941403130316,bracketed,0.12644121046954737,True,6.507962164801237e-11,1.0209859636805353e-10,measured,measured,14,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02325,ctx_higher_barrier_case171,500.0,1e-12,0.7716889121095529,0.74,0.7772810730700623,bracketed,0.03728107307006234,True,6.923837031162992e-13,1.002739545234128e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02325,ctx_higher_barrier_case171,500.0,1e-10,1.3205914091566127,1.3140984848909416,1.3217372193211427,bracketed,0.007638734430201133,True,9.474979256433894e-11,1.002604508540035e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02325,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.781297856378375e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02325,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.781297856378375e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02325,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.00132966246161512,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02325,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.00132966246161512,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02344,ctx_higher_barrier_case171,100.0,1e-12,,,0.025,below_search_range,,False,,2.2611606110024816e-12,,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02344,ctx_higher_barrier_case171,100.0,1e-10,12.8994446429629,12.8,12.944,bracketed,0.14400000000000013,True,8.189694720182333e-11,1.0936029927404935e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02344,ctx_higher_barrier_case171,300.0,1e-12,,,0.025,below_search_range,,False,,3.6693367189807703e-11,,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02344,ctx_higher_barrier_case171,300.0,1e-10,3.052068347254001,3.048663270848083,3.0713637802208704,bracketed,0.022700509372787447,True,9.998101447337343e-11,1.0069091186680347e-10,measured,measured,13,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02344,ctx_higher_barrier_case171,500.0,1e-12,,,0.025,below_search_range,,False,,1.2754226431895378e-10,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02344,ctx_higher_barrier_case171,500.0,1e-10,,,0.025,below_search_range,,False,,1.2754226431895378e-10,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02344,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.9018150335162917e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02344,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.9018150335162917e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02344,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.0013243659176035661,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02344,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.0013243659176035661,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02346,ctx_higher_barrier_case171,100.0,1e-12,12.502558068976409,12.42437543277829,12.516355004776077,bracketed,0.09197957199778806,True,5.895162876968727e-13,1.0419140970610425e-12,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02346,ctx_higher_barrier_case171,100.0,1e-10,13.476902273583132,13.459446341026547,13.575819224737113,bracketed,0.1163728837105662,True,9.47250071021154e-11,1.4600909313220893e-10,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02346,ctx_higher_barrier_case171,300.0,1e-12,4.48694802939944,4.4622065654874845,4.5058069177640165,bracketed,0.04360035227653203,True,8.727274292514627e-13,1.1093397336256082e-12,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02346,ctx_higher_barrier_case171,300.0,1e-10,5.377129121824426,5.295704746890505,5.391498129165706,bracketed,0.09579338227520129,True,6.667117922613712e-11,1.0167035584232804e-10,measured,measured,16,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02346,ctx_higher_barrier_case171,500.0,1e-12,0.6860191411148098,0.683395540782414,0.700886209665052,bracketed,0.01749066888263795,True,9.833646310687701e-13,1.154976388708848e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02346,ctx_higher_barrier_case171,500.0,1e-10,1.22174886553823,1.2015920290515318,1.2253059543300002,bracketed,0.023713925278468384,True,8.440717413299376e-11,1.0012928320022863e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02346,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.7742810948501553e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02346,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.7742810948501553e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02346,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.0013296624621707605,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02346,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.0013296624621707605,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02366,ctx_higher_barrier_case171,100.0,1e-12,,20.0,,above_search_range,,False,1.0000000000000001e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02366,ctx_higher_barrier_case171,100.0,1e-10,,20.0,,above_search_range,,False,1.0000000000000001e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02366,ctx_higher_barrier_case171,300.0,1e-12,6.141767557996463,6.112841354779532,6.146872182093568,bracketed,0.034030827314035506,True,8.767022235051774e-13,1.0172097524668906e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02366,ctx_higher_barrier_case171,300.0,1e-10,7.278111979733052,7.16357563455048,7.2983242759417415,bracketed,0.13474864139126108,True,6.42724109968456e-11,1.0705829644091219e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02366,ctx_higher_barrier_case171,500.0,1e-12,0.7713585717581956,0.74,0.7768924373625831,bracketed,0.036892437362583075,True,6.950346678498433e-13,1.0027582418967742e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02366,ctx_higher_barrier_case171,500.0,1e-10,1.320061970670178,1.313583197678192,1.3212052835511165,bracketed,0.007622085872924567,True,9.476007320543925e-11,1.0026032256140388e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02366,ctx_higher_barrier_case171,700.0,1e-12,,,0.025,below_search_range,,False,,1.7812978555381655e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02366,ctx_higher_barrier_case171,700.0,1e-10,,,0.025,below_search_range,,False,,1.7812978555381655e-08,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02366,ctx_higher_barrier_case171,900.0,1e-12,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02366,ctx_higher_barrier_case171,900.0,1e-10,,,0.025,below_search_range,,False,,0.0013296624616147296,,measured,10,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02390,ctx_higher_barrier_case171,100.0,1e-12,,20.0,,above_search_range,,False,1.0000000000000001e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02390,ctx_higher_barrier_case171,100.0,1e-10,,20.0,,above_search_range,,False,1.0000000000000001e-19,,upper_bound,,11,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02390,ctx_higher_barrier_case171,300.0,1e-12,6.141767558001678,6.112841354784068,6.146872182098904,bracketed,0.034030827314835754,True,8.767022235044338e-13,1.017209752471332e-12,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
EXP_02390,ctx_higher_barrier_case171,300.0,1e-10,7.278111979733948,7.163575634551259,7.298324275942658,bracketed,0.13474864139139875,True,6.427241099693374e-11,1.0705829644115107e-10,measured,measured,15,rate_defined_da_dN_crossing_of_simulated_V1_growth_curve
