candidate_id,parent_id,temperature_K,Kmax_MPa_sqrt_m,exact_developed_da_dN,local_log_slope,cycle_integrated_hazard_ratio,event_size_m,censor,floor_occupancy,ceiling_occupancy,state_transmission_correction
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.0,8.166537990312983e-08,4.377633680102229,0.9723307537080266,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.75,1.0648696164341194e-07,4.361838931587929,0.9805728598229394,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,300.0,13.5,1.366384445655009e-07,4.266841606377122,0.9861871813120051,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,300.0,15.0,2.141967485523826e-07,4.132171412093028,0.9927221653338407,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,300.0,16.5,3.175810237447106e-07,3.7345631623048168,0.9959324324537858,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,300.0,18.0,4.395196657597719e-07,3.2251547668639327,0.9975845490063158,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,300.0,19.5,5.689727728406046e-07,2.824991396348127,0.9984775455289429,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,300.0,21.0,7.014761958984261e-07,2.091334566641422,0.9989845043030202,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,300.0,24.3,9.51867104017402e-07,2.091334566641422,0.9995025687333874,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.0,4.7717017298306386e-14,41.74359213925334,5.681320952574548e-07,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.75,5.99429025370301e-13,41.92786509947305,5.519772792809306e-06,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,750.0,13.5,6.584724939463959e-12,40.384233006968806,4.7525214067054755e-05,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,750.0,15.0,4.6389404627731934e-10,33.703843152905044,0.0021499761561192703,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,750.0,16.5,1.1521562152943068e-08,20.430817089035983,0.03613155876048838,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,750.0,18.0,6.816517320276032e-08,9.14355884563539,0.15471554259094308,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,750.0,19.5,1.417137227010131e-07,5.676904565783637,0.24869023047244626,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,750.0,21.0,2.158347073155694e-07,3.807137031133371,0.3073739769927314,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,750.0,24.3,3.762220081727012e-07,3.807137031133371,0.39504975221391164,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.0,4.0025488490475346e-14,49.74900820339702,4.765546114845699e-07,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.75,8.169119130768956e-13,49.68344603251252,7.522438789376411e-06,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,1200.0,13.5,1.3979653650478893e-11,46.15757697917712,0.00010089806915706616,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,1200.0,15.0,1.8094696565553555e-09,31.328258650539574,0.008386218034127731,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,1200.0,16.5,3.583538309282298e-08,11.988788609350308,0.1123795742916862,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,1200.0,18.0,1.0170706454465388e-07,6.382968335387589,0.23084608953536678,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,1200.0,19.5,1.6952608923216052e-07,4.879991870749385,0.29749752810591507,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,1200.0,21.0,2.4338708915644967e-07,3.482994104930174,0.3466118052706062,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_001565,P40_TRANSFER_CALIBRATED_GEN2,1200.0,24.3,4.046448434702242e-07,3.482994104930174,0.4248949866701292,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.0,8.139557052569384e-08,4.394667685468497,0.9691183281290234,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.75,1.0624480599131977e-07,4.373768333402326,0.9783429975315403,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,300.0,13.5,1.3642071211919e-07,4.274153399661193,0.9846156986433438,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,300.0,15.0,2.140202396710351e-07,4.136035847385209,0.9919041123985083,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,300.0,16.5,3.1743621761274655e-07,3.736707039632309,0.9954783211799425,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,300.0,18.0,4.394012187733063e-07,3.2264021259994,0.997315708058391,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,300.0,19.5,5.688762341985109e-07,2.825751432165317,0.9983081320332404,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,300.0,21.0,7.013966800145359e-07,2.091726584820159,0.9988712643437505,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,300.0,24.3,9.518136630256797e-07,2.091726584820159,0.9994464533279104,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.0,8.98691878961264e-17,31.285265282373594,1.070007576109003e-09,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.75,5.988508216093917e-16,31.81565913446621,5.514448470407341e-09,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,750.0,13.5,3.6906029795236044e-15,32.04439228675565,2.663690560362995e-08,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,750.0,15.0,1.0798621164951929e-13,31.561478484735826,5.004758782726946e-07,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,750.0,16.5,2.18666698386967e-12,29.93107676203086,6.857376245383979e-06,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,750.0,18.0,2.9568886099341455e-11,27.399249354913273,6.711295580606189e-05,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,750.0,19.5,2.6502728151127924e-10,24.33844065711822,0.0004650904264196198,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,750.0,21.0,1.6092206175140098e-09,18.686525709550114,0.0022917191920425652,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,750.0,24.3,2.460922847689769e-08,18.686525709550114,0.02584077858494455,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.0,1.504935285770348e-17,36.725753667534626,1.791817857739257e-10,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.75,1.394658708327329e-16,37.35284576027629,1.2842553275968159e-09,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,1200.0,13.5,1.1795040516106713e-15,37.62955687635552,8.513063652787735e-09,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,1200.0,15.0,6.216322403018905e-14,37.02938438256487,2.8810339456805674e-07,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,1200.0,16.5,2.11972333098571e-12,35.00382899295013,6.647441299435639e-06,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,1200.0,18.0,4.456803671437917e-11,31.70431398080448,0.0001011567587742742,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,1200.0,19.5,5.638092992682307e-10,27.438129025868292,0.0009894162816775848,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,1200.0,21.0,4.307444889570085e-09,19.242686573015835,0.0061343075117588665,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_006687,P40_TRANSFER_CALIBRATED_GEN2,1200.0,24.3,7.144231136552204e-08,19.242686573015835,0.07501758746017584,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.0,8.138254824049281e-08,4.39549193668279,0.968963281175228,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.75,1.0623311646309616e-07,4.374345206446691,0.9782353558640224,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,300.0,13.5,1.3641020030255487e-07,4.274506791302312,0.9845398296677358,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,300.0,15.0,2.1401171673144694e-07,4.136222550352466,0.991864611747354,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,300.0,16.5,3.1742922483854054e-07,3.7368106002172143,0.9954563918765399,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,300.0,18.0,4.3939549859556846e-07,3.2264623759754976,0.9973027248829534,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,300.0,19.5,5.688715719165591e-07,2.8257881425213314,0.9982999502993122,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,300.0,21.0,7.013928398057407e-07,2.091745519612597,0.9988657954353225,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,300.0,24.3,9.518110821899511e-07,2.091745519612597,0.9994437433362221,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.0,1.931739285478876e-17,20.16879461162806,2.2999825845971415e-10,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.75,6.5610216299509e-17,20.531628421448772,6.041640820389719e-10,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,750.0,13.5,2.1214854944424835e-16,20.722584799199268,1.5311809254061004e-09,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,750.0,15.0,1.883013982773338e-15,20.557158379837638,8.727068599155233e-09,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,750.0,16.5,1.3358864031237616e-14,19.704569835669297,4.1893327858735e-08,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,750.0,18.0,7.41953805340197e-14,18.40863097563245,1.6840239696768658e-07,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,750.0,19.5,3.238170057394604e-13,16.983389021211185,5.682591936290173e-07,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,750.0,21.0,1.1399994737819809e-12,14.350161410911529,1.6234931646728332e-06,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,750.0,24.3,9.25801817252511e-12,14.350161410911529,9.721328645316917e-06,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.0,2.089104431306059e-18,22.822197267997176,2.4873459092164816e-11,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.75,8.333825135915584e-18,23.232958352714693,7.674106407650158e-11,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,1200.0,13.5,3.144630848586868e-17,23.453694530795808,2.2696354914579183e-10,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,1200.0,15.0,3.7217901024518896e-16,23.2644672972427,1.7249111176496424e-09,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,1200.0,16.5,3.4176740967339082e-15,22.321072382504486,1.071780812455167e-08,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,1200.0,18.0,2.3834818527320305e-14,20.880332225160043,5.4098254398064014e-08,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,1200.0,19.5,1.2678158507568062e-13,19.27018814195411,2.2248615738260943e-07,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,1200.0,21.0,5.28763028141287e-13,16.296070815914106,7.53020665063273e-07,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_054071,P40_TRANSFER_CALIBRATED_GEN2,1200.0,24.3,5.704528804926503e-12,16.296070815914106,5.990007607021371e-06,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.0,8.18616005392756e-08,4.365377418831723,0.9746670112416718,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.75,1.0666353828625062e-07,4.353214642879256,0.9821988453987704,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,300.0,13.5,1.3679756731168165e-07,4.2615300742712074,0.987335648809843,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,300.0,15.0,2.1432621603478754e-07,4.129350468351228,0.9933221989027067,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,300.0,16.5,3.1768755360787865e-07,3.732992845085962,0.9962665095485156,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,300.0,18.0,4.3960702889315555e-07,3.224238780766845,0.9977828384545607,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,300.0,19.5,5.690441445996511e-07,2.824432157369601,0.9986027942265862,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,300.0,21.0,7.015351137731413e-07,2.0910455146402818,0.999068410277608,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,300.0,24.3,9.519068923892041e-07,2.0910455146402818,0.9995443482839717,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.0,1.0573923455051956e-20,52.49470671705325,1.2589607707571095e-13,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,750.0,12.75,2.548977950005271e-19,53.417643245493196,2.3471968393953294e-12,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,750.0,13.5,5.399871413079781e-18,53.90174367076512,3.897354061110979e-11,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,750.0,15.0,1.5804907023349524e-15,53.18798895285008,7.324985850232246e-09,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,750.0,16.5,2.514117819586202e-13,50.420369606077976,7.884260356653622e-07,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,750.0,18.0,2.0216167775891993e-11,45.198906233868094,4.588494710125685e-05,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,750.0,19.5,7.531960165414887e-10,36.9147212326042,0.001321766780058571,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,750.0,21.0,1.1614395989476856e-08,18.8891489455884,0.016540264214477466,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,750.0,24.3,1.829459139499187e-07,18.8891489455884,0.19210130296600525,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.0,1.9591476776823392e-22,63.21425788397511,2.3326157795700057e-15,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,1200.0,12.75,9.045477463057408e-21,64.32934295699192,8.329423215318959e-14,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,1200.0,13.5,3.5753315952724267e-19,64.93538655850455,2.5804935056233184e-12,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,1200.0,15.0,3.3465449621043335e-16,64.10186668968805,1.5509989687611046e-09,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,1200.0,16.5,1.5064164524983816e-13,60.6373890908259,4.72411413041836e-07,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,1200.0,18.0,2.946759688252474e-11,53.07424929892964,6.688305811194476e-05,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,1200.0,19.5,2.062136521164192e-09,38.716161117293694,0.003618797085698923,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,1200.0,21.0,3.633998977191103e-08,12.89862380004412,0.051752414238623805,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_026081,P40_TRANSFER_CALIBRATED_GEN2,1200.0,24.3,2.3877540750842516e-07,12.89862380004412,0.25072474103556075,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_044474,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.0,8.095882179602031e-08,4.423195085738806,0.9639182761362669,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_044474,P40_TRANSFER_CALIBRATED_GEN2,300.0,12.75,1.0585764097661059e-07,4.393378703624096,0.9747778333101396,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_044474,P40_TRANSFER_CALIBRATED_GEN2,300.0,13.5,1.360760254091122e-07,4.285952193740843,0.9821279243121277,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
P40_TJBSV2_S_044474,P40_TRANSFER_CALIBRATED_GEN2,300.0,15.0,2.1374503364261047e-07,4.142156947184859,0.990628634940064,5e-06,False,0.0,0.0,F1B_MONOTONIC_ONLY_NO_FATIGUE_RETUNING
