case_id,matrix,material_class,candidate_id,temperature_K,theta_deg,rate_tag,loading_rate_factor,seed,physical_avalanche_index,first_event_transaction_index,last_event_transaction_index,event_transaction_count,start_extension_um,end_extension_um,avalanche_extension_um,onset_opening_m,onset_native_J_J_per_m2,onset_native_KJ_MPa_sqrt_m,target_right_censored,grouping_rule
canonical_theta0_rate__weakt__T1300K__theta0__rate0p01x__seed2014720,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1300.0,0.0,rate0p01x,0.01,2014720,0,0,192,193,0.0,1003.0598700725584,1003.0598700725584,1.4199999999999988e-05,1307.3909760107672,24.117008521058125,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T1300K__theta0__rate100x__seed2014720,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1300.0,0.0,rate100x,100.0,2014720,0,0,8,9,0.0,50.33607127825489,50.33607127825489,1.3314268033465992e-05,1149.3793373987228,22.612698282728974,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_rate__weakt__T1300K__theta0__rate100x__seed2014720,CANONICAL_STRAIN_RATE,weak-T,oneD_v2_focused_weak_T_0016,1300.0,0.0,rate100x,100.0,2014720,1,9,192,184,50.33607127825489,1003.0598700725584,952.7237987943035,1.468038364905596e-05,856.7099579247359,19.522597604292333,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__ceramiclike__T0300K__theta0__rate1x__seed3003621,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,300.0,0.0,rate1x,1.0,3003621,0,0,195,196,0.0,1002.6378376880789,1002.6378376880789,9.064488592094594e-06,532.7401243148682,15.394954127787303,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__ceramiclike__T0600K__theta0__rate1x__seed3004630,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,600.0,0.0,rate1x,1.0,3004630,0,0,7,8,0.0,54.01277774700675,54.01277774700675,9.481217798894616e-06,582.8503217131286,16.10271904548941,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__ceramiclike__T0600K__theta0__rate1x__seed3004630,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,600.0,0.0,rate1x,1.0,3004630,1,8,207,200,54.01277774700675,1001.8668692381,947.8540914910933,1.0315470949338535e-05,551.9470447802001,15.670014614842767,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__ceramiclike__T0800K__theta0__rate1x__seed3005639,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,800.0,0.0,rate1x,1.0,3005639,0,0,205,206,0.0,1000.7423932256517,1000.7423932256517,9.782432756207961e-06,620.4724984612221,16.614296770291954,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__ceramiclike__T0900K__theta0__rate1x__seed3006648,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,900.0,0.0,rate1x,1.0,3006648,0,0,209,210,0.0,1003.4306165087715,1003.4306165087715,1.0267546638886602e-05,683.5372121010655,17.438204914111978,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__ceramiclike__T0950K__theta0__rate1x__seed3007657,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,950.0,0.0,rate1x,1.0,3007657,0,0,208,209,0.0,1000.2533157009816,1000.2533157009816,9.948711773461162e-06,641.7449979106034,16.896701874233397,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__ceramiclike__T1000K__theta0__rate1x__seed3008666,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1000.0,0.0,rate1x,1.0,3008666,0,0,194,195,0.0,1010.1085907349245,1010.1085907349245,9.760731608447984e-06,617.7226650600446,16.577439955824065,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__ceramiclike__T1050K__theta0__rate1x__seed3009675,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1050.0,0.0,rate1x,1.0,3009675,0,0,113,114,0.0,525.6336141332242,525.6336141332242,9.238140834684333e-06,553.3474994563085,15.68988177667727,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__ceramiclike__T1050K__theta0__rate1x__seed3009675,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1050.0,0.0,rate1x,1.0,3009675,1,114,218,105,525.6336141332242,1003.0767248066406,477.4431106734163,1.1791720015216843e-05,471.8338313615876,14.488226738938785,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__ceramiclike__T1100K__theta0__rate1x__seed3010684,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1100.0,0.0,rate1x,1.0,3010684,0,0,7,8,0.0,51.72831402296184,51.72831402296184,8.710791079623953e-06,491.97608213972046,14.794241034679452,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__ceramiclike__T1100K__theta0__rate1x__seed3010684,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1100.0,0.0,rate1x,1.0,3010684,1,8,217,210,51.72831402296184,1002.030472146554,950.3021581235921,1.0883163430519527e-05,470.62963688204985,14.469726805941622,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__ceramiclike__T1150K__theta0__rate1x__seed3011693,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1150.0,0.0,rate1x,1.0,3011693,0,0,203,204,0.0,1009.4547698375651,1009.4547698375651,8.523544839451268e-06,471.0524799744763,14.476225600187846,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__ceramiclike__T1200K__theta0__rate1x__seed3012702,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1200.0,0.0,rate1x,1.0,3012702,0,0,208,209,0.0,1000.70747857274,1000.70747857274,8.324800350634854e-06,449.3414143254769,14.138681760025957,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__ceramiclike__T1250K__theta0__rate1x__seed3013711,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1250.0,0.0,rate1x,1.0,3013711,0,0,202,203,0.0,1005.9012672632243,1005.9012672632243,8.093466451088617e-06,424.71532889416864,13.745788687732558,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__ceramiclike__T1300K__theta0__rate1x__seed3014720,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1300.0,0.0,rate1x,1.0,3014720,0,0,11,12,0.0,50.739832515767425,50.73983251576743,7.69821887959935e-06,384.24595494867987,13.074507768751278,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__ceramiclike__T1300K__theta0__rate1x__seed3014720,CANONICAL_ORIENTATION_AND_RATE_SHARED,ceramic-like,oneD_v2_focused_ceramic_like_0018,1300.0,0.0,rate1x,1.0,3014720,1,12,211,200,50.739832515767425,1008.4362634012981,957.6964308855307,9.555435656430643e-06,362.5339674404917,12.699746358238295,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T0300K__theta0__rate1x__seed1003621,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,300.0,0.0,rate1x,1.0,1003621,0,0,9,10,0.0,51.77401558780945,51.77401558780946,1.3752245763737943e-05,1226.2415964344752,23.35655128646154,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T0300K__theta0__rate1x__seed1003621,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,300.0,0.0,rate1x,1.0,1003621,1,10,203,194,51.77401558780945,1006.9175877122445,955.1435721244351,1.7605329144030616e-05,1231.5914368357262,23.4074457560292,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T0600K__theta0__rate1x__seed1004630,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,600.0,0.0,rate1x,1.0,1004630,0,0,12,13,0.0,53.253030772094576,53.253030772094576,1.3712509964190322e-05,1219.1656181547664,23.289064764188225,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T0600K__theta0__rate1x__seed1004630,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,600.0,0.0,rate1x,1.0,1004630,1,13,189,177,53.253030772094576,1002.9838218043412,949.7307910322467,1.7633800004812764e-05,1223.0245416714642,23.325893114500133,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T0800K__theta0__rate1x__seed1005639,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,800.0,0.0,rate1x,1.0,1005639,0,0,229,230,0.0,1010.7901267417702,1010.7901267417702,1.3375966982338957e-05,1160.0565762347674,22.717486597919788,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T0900K__theta0__rate1x__seed1006648,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,900.0,0.0,rate1x,1.0,1006648,0,0,196,197,0.0,1001.587574199563,1001.587574199563,1.3180870230525078e-05,1126.4630816035442,22.386138004544712,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T0950K__theta0__rate1x__seed1007657,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,950.0,0.0,rate1x,1.0,1007657,0,0,7,8,0.0,47.882211424804815,47.882211424804815,1.2803378851727412e-05,1062.864709036958,21.745013863763774,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T0950K__theta0__rate1x__seed1007657,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,950.0,0.0,rate1x,1.0,1007657,1,8,203,196,47.882211424804815,1000.7010524480751,952.8188410232702,1.6988023166068934e-05,1120.2235514158888,22.32405299450018,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T1000K__theta0__rate1x__seed1008666,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,1000.0,0.0,rate1x,1.0,1008666,0,0,10,11,0.0,50.12934688319599,50.12934688319599,3.308336835384481e-05,7096.5658193977,56.18816031654793,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T1000K__theta0__rate1x__seed1008666,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,1000.0,0.0,rate1x,1.0,1008666,1,11,207,197,50.12934688319599,1001.089783124754,950.960436241558,3.522847595920279e-05,4945.523528351826,46.90583067841581,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T1050K__theta0__rate1x__seed1009675,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,1050.0,0.0,rate1x,1.0,1009675,0,0,211,212,0.0,1001.6035727935886,1001.6035727935886,3.255667586727918e-05,6872.407541092716,55.293635866795796,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T1100K__theta0__rate1x__seed1010684,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,1100.0,0.0,rate1x,1.0,1010684,0,0,190,191,0.0,1002.9830165158419,1002.9830165158419,3.273350886589268e-05,6947.265848481617,55.59396565090605,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T1150K__theta0__rate1x__seed1011693,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,1150.0,0.0,rate1x,1.0,1011693,0,0,11,12,0.0,51.0451552744824,51.0451552744824,3.2179051447870945e-05,6713.906216290219,54.65228577238534,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T1150K__theta0__rate1x__seed1011693,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,1150.0,0.0,rate1x,1.0,1011693,1,12,192,181,51.0451552744824,1004.5737824777509,953.5286272032686,3.841541213184869e-05,5855.060472934504,51.037146843919714,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T1200K__theta0__rate1x__seed1012702,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,1200.0,0.0,rate1x,1.0,1012702,0,0,7,8,0.0,57.654087139645085,57.654087139645085,3.183129938684515e-05,6569.578840771043,54.06167032034489,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T1200K__theta0__rate1x__seed1012702,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,1200.0,0.0,rate1x,1.0,1012702,1,8,188,181,57.654087139645085,1007.6578665257346,950.0037793860895,3.278682775671853e-05,5776.555117586899,50.693836069284785,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T1250K__theta0__rate1x__seed1013711,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,1250.0,0.0,rate1x,1.0,1013711,0,0,146,147,0.0,803.3382121984697,803.3382121984697,3.175534846185952e-05,6538.265616237251,53.932676721396966,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T1250K__theta0__rate1x__seed1013711,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,1250.0,0.0,rate1x,1.0,1013711,1,147,182,36,803.3382121984697,1004.6916856759267,201.35347347745693,3.4534309884096104e-05,5451.640753973901,49.24751374163282,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T1300K__theta0__rate1x__seed1014720,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,1300.0,0.0,rate1x,1.0,1014720,0,0,167,168,0.0,888.9791147755419,888.979114775542,2.9722003160639798e-05,5727.761768339885,50.479281935779376,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__dbtt__T1300K__theta0__rate1x__seed1014720,CANONICAL_ORIENTATION_AND_RATE_SHARED,DBTT,v913_zeroD_sobol_0202500,1300.0,0.0,rate1x,1.0,1014720,1,168,192,25,888.9791147755419,1005.2904670500016,116.31135227445962,4.2182973634869455e-05,7014.669895028399,55.863007670939545,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__peak__T0300K__theta0__rate1x__seed3621,CANONICAL_ORIENTATION_AND_RATE_SHARED,Peak,v913_zeroD_sobol_0242980,300.0,0.0,rate1x,1.0,3621,0,0,206,207,0.0,1000.0106212350875,1000.0106212350875,1.392556259622511e-05,1257.344521607479,23.650909281245745,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__peak__T0600K__theta0__rate1x__seed4630,CANONICAL_ORIENTATION_AND_RATE_SHARED,Peak,v913_zeroD_sobol_0242980,600.0,0.0,rate1x,1.0,4630,0,0,193,194,0.0,1009.3183059364883,1009.3183059364883,1.3273294747490768e-05,1142.3160298345636,22.543110037165572,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__peak__T0800K__theta0__rate1x__seed5639,CANONICAL_ORIENTATION_AND_RATE_SHARED,Peak,v913_zeroD_sobol_0242980,800.0,0.0,rate1x,1.0,5639,0,0,195,196,0.0,1016.7419830836919,1016.7419830836919,2.4251235638105015e-05,3813.2610480991016,41.18783496692729,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__peak__T0900K__theta0__rate1x__seed6648,CANONICAL_ORIENTATION_AND_RATE_SHARED,Peak,v913_zeroD_sobol_0242980,900.0,0.0,rate1x,1.0,6648,0,0,179,180,0.0,1000.1763831336864,1000.1763831336864,3.3200000000000075e-05,7146.69028664014,56.38624527458679,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__peak__T0950K__theta0__rate1x__seed7657,CANONICAL_ORIENTATION_AND_RATE_SHARED,Peak,v913_zeroD_sobol_0242980,950.0,0.0,rate1x,1.0,7657,0,0,213,214,0.0,1000.8893838023652,1000.8893838023652,3.280000000000008e-05,6975.518288193982,55.70689292188094,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__peak__T1000K__theta0__rate1x__seed8666,CANONICAL_ORIENTATION_AND_RATE_SHARED,Peak,v913_zeroD_sobol_0242980,1000.0,0.0,rate1x,1.0,8666,0,0,207,208,0.0,1006.6612608237136,1006.6612608237136,3.1723256162242664e-05,6525.05700968286,53.878171773275795,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__peak__T1050K__theta0__rate1x__seed9675,CANONICAL_ORIENTATION_AND_RATE_SHARED,Peak,v913_zeroD_sobol_0242980,1050.0,0.0,rate1x,1.0,9675,0,0,224,225,0.0,1000.203110835197,1000.203110835197,3.151093077170599e-05,6438.004225700731,53.5175623892751,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__peak__T1100K__theta0__rate1x__seed10684,CANONICAL_ORIENTATION_AND_RATE_SHARED,Peak,v913_zeroD_sobol_0242980,1100.0,0.0,rate1x,1.0,10684,0,0,195,196,0.0,1016.280231244603,1016.280231244603,3.103181142625904e-05,6243.714685694407,52.7038352528844,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__peak__T1150K__theta0__rate1x__seed11693,CANONICAL_ORIENTATION_AND_RATE_SHARED,Peak,v913_zeroD_sobol_0242980,1150.0,0.0,rate1x,1.0,11693,0,0,210,211,0.0,1012.3916445221486,1012.3916445221487,3.035705544686983e-05,5975.139952365534,51.55784259763339,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__peak__T1200K__theta0__rate1x__seed12702,CANONICAL_ORIENTATION_AND_RATE_SHARED,Peak,v913_zeroD_sobol_0242980,1200.0,0.0,rate1x,1.0,12702,0,0,182,183,0.0,1005.2877647058981,1005.2877647058981,2.8903315479133642e-05,5416.567015050825,49.08883842937306,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__peak__T1250K__theta0__rate1x__seed13711,CANONICAL_ORIENTATION_AND_RATE_SHARED,Peak,v913_zeroD_sobol_0242980,1250.0,0.0,rate1x,1.0,13711,0,0,208,209,0.0,1001.0997928055303,1001.0997928055303,2.9543110577757137e-05,5659.020071055538,50.17545419312196,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__peak__T1300K__theta0__rate1x__seed14720,CANONICAL_ORIENTATION_AND_RATE_SHARED,Peak,v913_zeroD_sobol_0242980,1300.0,0.0,rate1x,1.0,14720,0,0,173,174,0.0,1000.5888159289698,1000.5888159289698,2.867184305950161e-05,5330.157177593102,48.695710097214224,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__weakt__T0300K__theta0__rate1x__seed2003621,CANONICAL_ORIENTATION_AND_RATE_SHARED,weak-T,oneD_v2_focused_weak_T_0016,300.0,0.0,rate1x,1.0,2003621,0,0,210,211,0.0,1008.105548644824,1008.105548644824,1.324462394970467e-05,1137.3864715406894,22.494416102340733,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__weakt__T0600K__theta0__rate1x__seed2004630,CANONICAL_ORIENTATION_AND_RATE_SHARED,weak-T,oneD_v2_focused_weak_T_0016,600.0,0.0,rate1x,1.0,2004630,0,0,6,7,0.0,51.8883185351884,51.8883185351884,1.3821493943638316e-05,1238.6219437611912,23.47416107130131,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__weakt__T0600K__theta0__rate1x__seed2004630,CANONICAL_ORIENTATION_AND_RATE_SHARED,weak-T,oneD_v2_focused_weak_T_0016,600.0,0.0,rate1x,1.0,2004630,1,7,7,1,51.8883185351884,54.1856586308133,2.2973400956249024,1.468781713354738e-05,856.8472067099717,19.524161345599737,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__weakt__T0600K__theta0__rate1x__seed2004630,CANONICAL_ORIENTATION_AND_RATE_SHARED,weak-T,oneD_v2_focused_weak_T_0016,600.0,0.0,rate1x,1.0,2004630,2,8,183,176,54.1856586308133,1001.9421998619965,947.7565412311833,1.544545865447137e-05,963.7959369171484,20.70681201802166,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__weakt__T0800K__theta0__rate1x__seed2005639,CANONICAL_ORIENTATION_AND_RATE_SHARED,weak-T,oneD_v2_focused_weak_T_0016,800.0,0.0,rate1x,1.0,2005639,0,0,4,5,0.0,48.108210276412755,48.10821027641276,1.3768572554748502e-05,1229.154935089244,23.38428039617443,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__weakt__T0800K__theta0__rate1x__seed2005639,CANONICAL_ORIENTATION_AND_RATE_SHARED,weak-T,oneD_v2_focused_weak_T_0016,800.0,0.0,rate1x,1.0,2005639,1,5,190,186,48.108210276412755,1000.442302150884,952.3340918744713,1.553375870623012e-05,936.0047599716313,20.40608653340731,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__weakt__T0900K__theta0__rate1x__seed2006648,CANONICAL_ORIENTATION_AND_RATE_SHARED,weak-T,oneD_v2_focused_weak_T_0016,900.0,0.0,rate1x,1.0,2006648,0,0,187,188,0.0,1000.9297499446932,1000.9297499446932,1.3744143018274916e-05,1224.7970328907827,23.34278973847732,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__weakt__T0950K__theta0__rate1x__seed2007657,CANONICAL_ORIENTATION_AND_RATE_SHARED,weak-T,oneD_v2_focused_weak_T_0016,950.0,0.0,rate1x,1.0,2007657,0,0,209,210,0.0,1008.8811281050896,1008.8811281050896,1.3310027899764304e-05,1148.6473788669882,22.605496920713904,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__weakt__T1000K__theta0__rate1x__seed2008666,CANONICAL_ORIENTATION_AND_RATE_SHARED,weak-T,oneD_v2_focused_weak_T_0016,1000.0,0.0,rate1x,1.0,2008666,0,0,176,177,0.0,1001.9561718961675,1001.9561718961675,1.3999999999999988e-05,1270.8224127063613,23.777332344705204,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__weakt__T1050K__theta0__rate1x__seed2009675,CANONICAL_ORIENTATION_AND_RATE_SHARED,weak-T,oneD_v2_focused_weak_T_0016,1050.0,0.0,rate1x,1.0,2009675,0,0,200,201,0.0,1001.5659258994483,1001.5659258994483,1.3799999999999988e-05,1234.7725524275468,23.437656168352262,True,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
canonical_theta0_shared__weakt__T1100K__theta0__rate1x__seed2010684,CANONICAL_ORIENTATION_AND_RATE_SHARED,weak-T,oneD_v2_focused_weak_T_0016,1100.0,0.0,rate1x,1.0,2010684,0,0,21,22,0.0,113.25553755390584,113.25553755390582,1.3534081144642786e-05,1187.6441838443607,22.986024668312858,False,CONTIGUOUS_EVENTS_WITHOUT_INTERVENING_FULL_ACCEPTED_LOADING_INTERVAL
