case_id,matrix,material_class,candidate_id,temperature_K,theta_deg,rate_tag,loading_rate_factor,seed,pf_target_status,oneD_status,comparison_status,pf_initial_onset_native_KJ_MPa_sqrt_m,oneD_initial_onset_native_KJ_MPa_sqrt_m,onset_delta_oneD_minus_PF_MPa_sqrt_m,pf_physical_avalanche_count,oneD_physical_avalanche_count,pf_largest_avalanche_fraction,oneD_largest_avalanche_fraction,pf_maximum_tip_radius_um,oneD_maximum_tip_radius_um,pf_minimum_front_width_um,oneD_minimum_front_width_um,pf_maximum_backstress_GPa,oneD_maximum_backstress_GPa,pf_mobile_state_units,oneD_mobile_state_units,eventwise_K_not_compared_as_R_curve
canonical_strain_rate__peak__T0900K__theta45__rate1x__seed6648,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,900.0,45.0,rate1x,1.0,6648,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,21.504786194143165,23.4285986001179,1.9238124059747364,2,1,0.9440614511221711,1.0,1.4211032446379273,4.318315003084344,0.5703400888667429,0.2038788476692175,1.6296821480614048,5.525942783193884,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__peak__T0950K__theta45__rate1x__seed7657,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,950.0,45.0,rate1x,1.0,7657,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,21.3942020617338,23.19186549943648,1.7976634377026812,1,1,1.0,1.0,1.0071062354894682,1.812262166855271,4.03010804139787,0.41181727656661304,0.2050865736847691,2.344796755218939,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__peak__T1000K__theta45__rate1x__seed8666,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1000.0,45.0,rate1x,1.0,8666,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,20.648072976485736,22.954111173045874,2.306038196560138,1,1,1.0,1.0,1.0904652049700672,1.8252182428711563,1.2252185019562976,0.40857712364319815,0.7024243427552349,2.3596045222676674,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__peak__T1050K__theta45__rate1x__seed9675,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1050.0,45.0,rate1x,1.0,9675,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,20.596342132152298,22.72312059832034,2.126778466168041,2,1,0.9536102900598169,1.0,1.039925381717225,4.234237165795765,1.8105743668771643,0.20651076592472262,0.48638588722329756,5.462253444380941,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__peak__T1100K__theta45__rate1x__seed10684,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1100.0,45.0,rate1x,1.0,10684,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,20.509512428974073,22.485481952971714,1.975969523997641,1,1,1.0,1.0,1.06040972871007,4.182229022157306,1.492868892572275,0.2081907355466343,0.5765937080334547,5.424926354474083,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__peak__T1150K__theta45__rate1x__seed11693,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1150.0,45.0,rate1x,1.0,11693,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,20.25194341170263,22.255877813294966,2.0039344015923355,2,1,0.9346931606632207,1.0,1.5390254478252858,68.49876593666534,0.5011963007323282,0.04521358039554631,1.8196909470916784,20.324367144031545,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__peak__T1200K__theta45__rate1x__seed12702,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1200.0,45.0,rate1x,1.0,12702,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,19.72257153594995,22.02155927346384,2.2989877375138903,1,1,1.0,1.0,1.1407218675245907,4.180565808572282,0.9844278238722857,0.20824513943286946,0.8741540270725674,5.411009362043294,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__peak__T1250K__theta45__rate1x__seed13711,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1250.0,45.0,rate1x,1.0,13711,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,20.06723139424888,21.790941432972723,1.7237100387238442,2,1,0.9472744911634954,1.0,1.9272263374665137,4.215350554830068,0.3817355825685804,0.20711612908894347,2.3338220687687707,5.4052892639489345,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__peak__T1300K__theta45__rate1x__seed14720,CANONICAL_SINGLE_CRACK_THETA,Peak,v913_zeroD_sobol_0242980,1300.0,45.0,rate1x,1.0,14720,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,19.826207272942067,21.56169237227791,1.7354850993358433,2,1,0.9460861396694777,1.0,1.8970390502097376,4.20552745570523,0.3918227134980038,0.20743309594253603,2.2871193600762436,5.402791409418658,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__dbtt__T0300K__theta45__rate1x__seed1003621,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,300.0,45.0,rate1x,1.0,1003621,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,23.356551286461535,23.64668401734399,0.29013273088245484,2,1,0.9510186556951512,1.0,1.0,1.0000000176586314,9.999999999999996,9.999941298924686,1.8850822718729373e-09,0.0004043883784672902,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__dbtt__T0600K__theta45__rate1x__seed1004630,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,600.0,45.0,rate1x,1.0,1004630,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,23.28906476413479,23.41709380526707,0.12802904113227953,1,1,1.0,1.0,1.0,1.0000000172841401,9.999999999999993,9.999942543804142,2.9898936382740074e-09,0.0004000774110732917,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__dbtt__T0800K__theta45__rate1x__seed1005639,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,800.0,45.0,rate1x,1.0,1005639,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,22.71748643128928,22.78556862824197,0.06808219695268747,1,1,1.0,1.0,1.0000000000000193,1.0000000163533669,9.99999999993628,9.999945637868683,3.0337123719382976e-07,0.0003891560028485857,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__dbtt__T0900K__theta45__rate1x__seed1006648,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,900.0,45.0,rate1x,1.0,1006648,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,22.38531183069627,22.43653094273525,0.051219112038978665,1,1,1.0,1.0,1.000000000102652,1.0000035007401227,9.99999965875956,9.988382962017013,2.2200126637107428e-05,0.004150675666310419,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__dbtt__T0950K__theta45__rate1x__seed1007657,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,950.0,45.0,rate1x,1.0,1007657,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,21.172742574987733,22.234537632853623,1.06179505786589,2,1,0.5670007116081779,1.0,1.0005532120042993,1.0156127833580393,8.550437511738606,2.9643277523658154,0.05153678242845437,0.27411453000607666,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__dbtt__T1000K__theta45__rate1x__seed1008666,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1000.0,45.0,rate1x,1.0,1008666,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,21.979854187289952,24.24198922359763,2.2621350363076793,5,1,0.9494946623747829,1.0,4.439992346899511,420.0645261211557,0.20905710060724655,0.01894511983713529,4.373933730338279,50.92841561144205,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__dbtt__T1050K__theta45__rate1x__seed1009675,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1050.0,45.0,rate1x,1.0,1009675,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,21.63989445740684,24.214519714889104,2.574625257482264,5,1,0.9497933015620404,1.0,4.807203504478851,431.92492775857676,0.19872374783862803,0.01868258724799552,5.026593623649318,55.97511097378613,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__dbtt__T1100K__theta45__rate1x__seed1010684,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1100.0,45.0,rate1x,1.0,1010684,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,21.649751248538777,23.969122231867445,2.3193709833286675,5,1,0.9400806660720903,1.0,5.295047191329102,429.62373906793874,0.18710206699209436,0.018732671336416633,5.163983202161595,55.36237996094455,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__dbtt__T1150K__theta45__rate1x__seed1011693,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1150.0,45.0,rate1x,1.0,1011693,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,21.439598021625514,23.731474406534417,2.291876384908903,7,1,0.9374030585960134,1.0,4.785842612286592,427.76138604043996,0.19928336757538714,0.01877350064711141,5.003753644509302,54.78937778359876,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__dbtt__T1200K__theta45__rate1x__seed1012702,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1200.0,45.0,rate1x,1.0,1012702,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,21.27480423805731,23.47673246190772,2.201928223850409,4,1,0.9452968318786288,1.0,4.788641319430396,426.32023394498304,0.19920977689426,0.018805279636479825,4.660279048465752,54.25727266110275,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__dbtt__T1250K__theta45__rate1x__seed1013711,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1250.0,45.0,rate1x,1.0,1013711,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,21.173078337109384,23.230815620626714,2.05773728351733,4,1,0.9561406374036727,1.0,4.338287712247668,425.26125764310456,0.21221637305678717,0.018828734363149042,4.426810486971676,53.76071943968891,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__dbtt__T1300K__theta45__rate1x__seed1014720,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1300.0,45.0,rate1x,1.0,1014720,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,20.58964680731953,22.98072225183663,2.391075444517103,3,1,0.9462490394757008,1.0,4.178024701024259,424.5669504980382,0.21749896969366586,0.01884415993581505,4.3363416805802215,53.298590463926395,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__weakt__T0300K__theta45__rate1x__seed2003621,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,300.0,45.0,rate1x,1.0,2003621,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,19.188341909836176,19.173343507572554,-0.014998402263621813,1,1,1.0,1.0,1.331892987862544,63.867210560776066,0.4859085266924797,0.03536039524195405,1.746796293507815,24.06693566629707,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__weakt__T0600K__theta45__rate1x__seed2004630,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,600.0,45.0,rate1x,1.0,2004630,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,17.683901371662486,17.838620537318683,0.15471916565619637,1,1,1.0,1.0,1.4218128973754034,304.36873553108575,0.4312883261450876,0.016097037210297167,1.9685121265344163,54.60692976550745,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__weakt__T0800K__theta45__rate1x__seed2005639,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,800.0,45.0,rate1x,1.0,2005639,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,16.770575161106894,17.085371526009403,0.3147963649025094,1,1,1.0,1.0,1.4028551055464593,95.0001330227063,0.4413002643403725,0.02891784139039681,1.9237801813459987,30.262316462171196,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__weakt__T0900K__theta45__rate1x__seed2006648,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,900.0,45.0,rate1x,1.0,2006648,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,16.227683096900858,16.96491242734384,0.7372293304429824,1,1,1.0,1.0,1.430062504147326,187.43451926917632,0.42713935453838003,0.020533729764114036,1.9883998400025684,43.23982106185118,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__weakt__T0950K__theta45__rate1x__seed2007657,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,950.0,45.0,rate1x,1.0,2007657,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,15.336412970415301,16.674268074137462,1.3378551037221609,2,1,0.9130322267908982,1.0,1.5972489523064208,285.13451821807934,0.3625505852838601,0.01663295152764133,2.34262814539485,53.74062912995212,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__weakt__T1000K__theta45__rate1x__seed2008666,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1000.0,45.0,rate1x,1.0,2008666,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,15.862080886520104,16.37980275056991,0.5177218640498076,3,1,0.9428095630565562,1.0,1.7184801505846787,274.24291258693233,0.33058800185511616,0.016961210483609532,2.5694229732823364,52.80127684522339,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__weakt__T1050K__theta45__rate1x__seed2009675,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1050.0,45.0,rate1x,1.0,2009675,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,15.725700229153203,16.083467879421047,0.35776765026784396,1,1,1.0,1.0,1.783527478579697,254.9687199084142,0.3165826144696592,0.017593049889287254,2.6875943785966614,50.997986199779135,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__weakt__T1100K__theta45__rate1x__seed2010684,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1100.0,45.0,rate1x,1.0,2010684,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,15.252952267967714,15.789905951906029,0.5369536839383144,2,1,0.8751481408003675,1.0,1.709195126248093,237.89446165504074,0.33274266951260606,0.01821603059540507,2.559659420426696,49.3634520277033,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__weakt__T1150K__theta45__rate1x__seed2011693,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1150.0,45.0,rate1x,1.0,2011693,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,15.046816808359642,15.499452086598472,0.4526352782388301,1,1,1.0,1.0,1.5255673276884374,223.72642948059914,0.38642998220354974,0.01878647407286019,2.207581162523063,48.00368264784019,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__weakt__T1200K__theta45__rate1x__seed2012702,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1200.0,45.0,rate1x,1.0,2012702,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,14.537706479757443,15.201277805932081,0.6635713261746385,1,1,1.0,1.0,1.5051974438875986,213.08449934308192,0.3941520011825118,0.019252035433934812,2.159599192882197,47.055851835354304,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__weakt__T1250K__theta45__rate1x__seed2013711,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1250.0,45.0,rate1x,1.0,2013711,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,14.439232771095222,14.906187352170612,0.4669545810753899,1,1,1.0,1.0,1.5589071540114996,207.71546810868145,0.37476316229643764,0.019500448857129614,2.2776188903592622,46.56501652930253,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__weakt__T1300K__theta45__rate1x__seed2014720,CANONICAL_SINGLE_CRACK_THETA,weak-T,oneD_v2_focused_weak_T_0016,1300.0,45.0,rate1x,1.0,2014720,TARGET_REACHED,RIGHT_CENSORED_DRIVE_MAP_BOUND,MATCHED_WITH_ONED_DRIVE_MAP_BOUND,14.191300354607566,14.616371150304216,0.42507079569664974,1,1,1.0,1.0,1.6620931524368292,209.83029441653127,0.34436159959939594,0.01940145735779297,2.510055919628315,46.7826894228284,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__ceramiclike__T0300K__theta45__rate1x__seed3003621,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,300.0,45.0,rate1x,1.0,3003621,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,15.394954127787303,15.625006378137344,0.23005225035004173,1,1,1.0,1.0,1.0,1.0000000012521018,10.0,9.9999736535841,3.688989907499243e-16,0.0002709164370818046,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__ceramiclike__T0600K__theta45__rate1x__seed3004630,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,600.0,45.0,rate1x,1.0,3004630,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,16.102183591686817,15.99938464246223,-0.10279894922458688,2,1,0.9479688132529935,1.0,1.0000007122379928,1.000008066535447,9.985046812137082,9.834468043345487,0.004677044590082077,0.016004942336137022,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__ceramiclike__T0800K__theta45__rate1x__seed3005639,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,800.0,45.0,rate1x,1.0,3005639,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,14.596884139880348,15.150181254859454,0.5532971149791059,1,1,1.0,1.0,1.0012616039163877,1.1591396228988546,3.9811603840985925,0.38612688055799776,0.2062287820174705,2.7851692152211758,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__ceramiclike__T0900K__theta45__rate1x__seed3006648,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,900.0,45.0,rate1x,1.0,3006648,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,14.19862822133196,14.50715587216845,0.30852765083649025,2,1,0.6899230976975284,1.0,1.060010721238653,27.13411002446071,0.6280159009179132,0.030153474496631437,1.4190964062052092,30.183118088127106,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__ceramiclike__T0950K__theta45__rate1x__seed3007657,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,950.0,45.0,rate1x,1.0,3007657,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,13.870979019189425,14.171496106385733,0.3005170871963081,3,1,0.9298626074861104,1.0,1.067677518504666,5.762286697649738,0.5915070054227805,0.07063575484774627,1.4818186000436486,12.89000672880794,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__ceramiclike__T1000K__theta45__rate1x__seed3008666,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1000.0,45.0,rate1x,1.0,3008666,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,13.646625529766137,13.816199413402815,0.16957388363667825,1,1,1.0,1.0,1.0796463699295742,22.73446014664458,0.5453977156676886,0.03306483737677408,1.5630444632826122,27.440820064488864,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__ceramiclike__T1050K__theta45__rate1x__seed3009675,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1050.0,45.0,rate1x,1.0,3009675,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,13.106485089229562,13.454944511120473,0.3484594218909116,1,1,1.0,1.0,1.1059182850968736,3.7400301348095772,0.47311978653598763,0.09312079895910004,1.9570681283293128,9.743171048082104,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__ceramiclike__T1100K__theta45__rate1x__seed3010684,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1100.0,45.0,rate1x,1.0,3010684,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,12.518191521095071,13.088402021485697,0.5702105003906262,1,1,1.0,1.0,1.1058970837706275,4.0967407952143535,0.47316703906291313,0.08759394866224593,1.8612449053522588,10.35798040356354,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__ceramiclike__T1150K__theta45__rate1x__seed3011693,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1150.0,45.0,rate1x,1.0,3011693,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,12.31034868836661,12.717145113617867,0.40679642525125814,1,1,1.0,1.0,1.1180993729803448,3.639647615832128,0.44810823548969775,0.09487475558481909,2.1179292857883008,9.575630807228082,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__ceramiclike__T1200K__theta45__rate1x__seed3012702,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1200.0,45.0,rate1x,1.0,3012702,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,12.100318044588942,12.341770874057095,0.2414528294681535,2,1,0.9452048469915411,1.0,1.1885299738386808,5.83709258294432,0.35479661818497543,0.0700874608858319,3.0267091071580623,12.950996621658323,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__ceramiclike__T1250K__theta45__rate1x__seed3013711,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1250.0,45.0,rate1x,1.0,3013711,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,11.812281735182367,11.96289589019058,0.1506141550082134,1,1,1.0,1.0,1.2635083148916564,10.746321685536179,0.3001582640168248,0.04937618469530177,3.1545685700313677,18.37939991175335,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
canonical_strain_rate__ceramiclike__T1300K__theta45__rate1x__seed3014720,CANONICAL_SINGLE_CRACK_THETA,ceramic-like,oneD_v2_focused_ceramic_like_0018,1300.0,45.0,rate1x,1.0,3014720,TARGET_REACHED,TARGET_RIGHT_CENSORED,MATCHED_TARGET_TO_TARGET,11.358132928594127,11.581205755494823,0.22307282690069563,2,1,0.6769523543848813,1.0,1.440296402016538,16.515669335176,0.23224879301189486,0.03913403332290214,3.705793797838091,23.187110943661775,signed_burgers_line_count,density_m^-2_not_directly_subtracted,True
