case_id,matrix,material_class,candidate_id,temperature_K,theta_deg,rate_tag,loading_rate_factor,seed,event_transaction_index,physical_avalanche_index,pre_event_step,pre_event_time_s,pre_event_opening_m,pre_event_native_J_J_per_m2,pre_event_native_KJ_MPa_sqrt_m,pre_event_projected_extension_um,post_event_projected_extension_um,event_extension_um,tip_radius_um,front_width_um,mobile_count,retained_count,multiplicity,backstress_Pa,signed_shielding_MPa_sqrt_m,tensor_probe_reliable,maximum_emission_rate_system_index,maximum_emission_rate_system_name,observer_profile_fingerprint_sha256,process_zone_state_fingerprint,reload_time_to_next_event_s,reload_opening_to_next_event_m,certified_reload_before_next_event,right_censored_at_target,source_steps_sha256,onset_role
canonical_strain_rate__dbtt__T0950K__theta45__rate1x__seed1007657,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,950.0,45.0,rate1x,1.0,1007657,118,1,1030,747.7163517716749,1.780277028027815e-05,1097.576435079633,22.097242533523055,567.6044980954615,567.8972503927072,0.29275229724559304,1.0000137623162342,9.954562284056731,1.3386707144160402e-14,0.04269387739174821,13039.383344976723,8128630.95603264,3.1922015757504475e-07,True,0,(110),95abd36420a397450dda9026eee0d723b1ea8027860e650d31eb73730f1c7269,59293a3facc03962eaeb37a2243628b11e08d185ce9fd997742192cb34738033,8.400002116104588e-07,2.000000642529698e-14,False,False,51376212707b7d658316d22943c3eb27dad4c60604749c3f5ed3e38cd03d3ee1,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1000K__theta45__rate1x__seed1008666,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1000.0,45.0,rate1x,1.0,1008666,0,0,81,543.5493803409981,1.2941651912880912e-05,1085.9459835880896,21.979854187289952,0.0,2.931106565679095,2.931106565679095,1.0033396448720746,5.572471862894576,0.0,12.506738051367657,7323.602518174599,126634416.64566706,-0.00064774069659212,True,0,(110),60e7d64f9840d67202c4efe9d64d4f415fa98982a3c05346f7909dcf7ef73a05,89150a4f13159739a342347ed655ac2b9b3ed823eb54d69cf88f933a6974a3f8,1.8215133968079726,4.336936659066776e-08,False,False,770a075db292fe538976ad09bda3b0014a5b45d10672babc7956e48f895e4403,INITIAL_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1000K__theta45__rate1x__seed1008666,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1000.0,45.0,rate1x,1.0,1008666,2,1,122,573.8493933705299,1.3663080794536437e-05,1326.7249402329182,24.294677698416574,7.415929780049918,10.475434902500647,3.059505122450729,1.2287085772918598,0.8083025827467812,3.4983740921805174e-10,862.3218019569289,1300.9235174056696,1047908066.4334008,-0.044663581304911736,True,0,(110),b811e7c4ff754df61a79d0ac4b4e8ab9b823e437a5fef65eec1db437b390964c,46c22e09493886318022f012e1e64421c9214ab5212fe29ec15dea94e4fe7cca,30.837068458010094,7.342159156669088e-07,True,False,770a075db292fe538976ad09bda3b0014a5b45d10672babc7956e48f895e4403,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1000K__theta45__rate1x__seed1008666,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1000.0,45.0,rate1x,1.0,1008666,3,2,150,604.68646182854,1.4397296710203346e-05,1542.3843007427768,26.1949149892491,10.475434902500647,17.738586165025698,7.263151262525049,1.3993652919146753,0.6125437828734568,0.0,1506.2078284201318,1122.7863974641784,1384721624.3154004,0.07768844038295177,True,0,(110),3648b5c418b4b26a99226acfb32ad607b94da60304bb4b5d4f5fd7ea97990ef1,8b0aabefac1aca065bb1a15b01aeb006653ecce059ac2a846c4e41b4c8ff6446,4.8451482825839776e-06,1.153606730812124e-13,False,False,770a075db292fe538976ad09bda3b0014a5b45d10672babc7956e48f895e4403,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1000K__theta45__rate1x__seed1008666,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1000.0,45.0,rate1x,1.0,1008666,11,3,260,664.0987306639979,1.5811874539619018e-05,2134.911246882684,30.818436914340868,48.32184955681437,50.58099954893401,2.2591499921196427,2.042931162434404,0.3794878033918565,1.5948872236746581e-09,3931.6566077843163,1015.5012532883096,2324480133.7719235,-0.1972276774807079,True,0,(110),1fb9fe5db5e7dbd8f70514070b39feb5a6e612fd05d9a56d5b24d706fb0f3364,44282ce7b2d88793f4e2fdd4d163a1e1b4670ce9d2037e6239967bbdb18aa77d,63.8143660614179,1.5193896681290053e-06,True,False,770a075db292fe538976ad09bda3b0014a5b45d10672babc7956e48f895e4403,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1000K__theta45__rate1x__seed1008666,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1000.0,45.0,rate1x,1.0,1008666,12,4,288,727.9130967254158,1.7331264207748023e-05,2405.2798448593862,32.71172912959429,50.58099954893401,54.33815503322705,3.7571554842930412,2.254985174191619,0.34598653124652473,0.0,4745.534056849215,1021.9550446078321,2533747546.208198,-0.23964293000298983,True,0,(110),97a344a401a003a7f553fa3e04bee598bd61b1ff93b5bfdcd6e8c7a614260fc9,7e35e37480ee7b87c8386db878fa49fcfc6f44ef2e0f592e2f0a384071354fe3,0.0008321956272538955,1.9814181599717845e-11,False,False,770a075db292fe538976ad09bda3b0014a5b45d10672babc7956e48f895e4403,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1050K__theta45__rate1x__seed1009675,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1050.0,45.0,rate1x,1.0,1009675,0,0,81,535.1423682223409,1.2741484957674789e-05,1052.6133795338903,21.63989445740684,0.0,2.2973400956249024,2.2973400956249024,1.0079298779407522,3.9929247063341204,0.0,29.89192527606274,5271.695880550695,207364697.36825883,-0.0015610397742197946,True,0,(110),a4f72125ebe2405cd6567f1c0e6e75b729eba1fa3d446cc0d71ada474853473f,3b2aa0793ac212ebac1ae4845aa464f788ad155757f86e0483c307225c386abb,2.786959967047437,6.635618969160337e-08,False,False,fc24f00e980a22ce6bb1199b9d7b93c622f1aa2ab8ad8023b7c2c2174ed987dd,INITIAL_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1050K__theta45__rate1x__seed1009675,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1050.0,45.0,rate1x,1.0,1009675,5,1,188,645.1747628568787,1.5361303877544754e-05,1857.9701121494536,28.75014617228232,13.182905952686713,24.052136397142164,10.86923044445545,1.7007567642364048,0.4627957392755015,0.0,2663.8443964249295,1031.0042774920107,1874787220.547575,0.135503058541214,True,0,(110),1935442253896929f72596fcaebca52efd6f9de1a9f135e08233609bbec580f0,455de565e91a9dc4929af7d352c3d39c7c9eee7e26beedad6d5ec0ece44fff36,1.8790481639998688,4.4739242000002983e-08,False,False,fc24f00e980a22ce6bb1199b9d7b93c622f1aa2ab8ad8023b7c2c2174ed987dd,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1050K__theta45__rate1x__seed1009675,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1050.0,45.0,rate1x,1.0,1009675,12,2,276,694.5484808476125,1.653686859160986e-05,2404.614009682974,32.70720114763587,45.00221823003543,47.9823847874156,2.9801665573801674,2.250815126542551,0.34656209585539804,0.0,4734.054329672496,1021.7621124998532,2471975237.765108,0.21009650372037597,True,0,(110),88cba5a413e97d96185a5ee7e6c310bf0a3e9fdb8ec53dd2cb74da807b8b2d32,5530454c9ee71027c14279a7d7b368cec570123a0d4f2e9c56ba3c599b2abee4,25.29245028580101,6.022011972809684e-07,True,False,fc24f00e980a22ce6bb1199b9d7b93c622f1aa2ab8ad8023b7c2c2174ed987dd,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1050K__theta45__rate1x__seed1009675,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1050.0,45.0,rate1x,1.0,1009675,13,3,299,719.8409311334135,1.713906978889083e-05,2627.457610153679,34.18916973887813,47.9823847874156,50.227796068344944,2.2454112809293467,2.4830066821665064,0.318307526214177,0.0,5692.56082965707,1035.2701781258836,2674154909.8540606,0.25791670325746613,True,0,(110),fe7e8a30b2ef6b5f775c0b79a0f9b245cfad731ff653842df3a75aff5824ee37,bf019d49f2f6d8c84625e035cd16b50c6f5a215c08b8d4cb82e6e60e234d5750,17.496572047001564,4.165850487381379e-07,True,False,fc24f00e980a22ce6bb1199b9d7b93c622f1aa2ab8ad8023b7c2c2174ed987dd,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1050K__theta45__rate1x__seed1009675,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1050.0,45.0,rate1x,1.0,1009675,14,4,314,737.3375031804151,1.7555654837628967e-05,2592.8634101321118,33.963349548895714,50.227796068344944,60.17592685031697,9.948130781972024,2.345610466690759,0.33414604057560815,0.0,5067.203758173164,1026.6469434410888,2637799719.273665,0.20642548666541566,True,0,(110),14261a4353820a2ea94f159690379f33bffe0c6283a899b58b3bec6c260ebd73,3a11ec9af335c8d7fe1fe5b47b645e40dd6e6da7e3652cd09fbee230dc283cd6,4.818902766601241e-06,1.1473578299470502e-13,False,False,fc24f00e980a22ce6bb1199b9d7b93c622f1aa2ab8ad8023b7c2c2174ed987dd,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1100K__theta45__rate1x__seed1010684,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1100.0,45.0,rate1x,1.0,1010684,0,0,81,535.3861211001474,1.2747288597622559e-05,1053.572511122721,21.649751248538777,0.0,3.092030824162562,3.092030824162562,1.0079370835595471,3.991400692932939,0.0,30.057070059687323,5269.7214603150305,207458888.58145002,-0.001583943892310809,True,0,(110),7d95648dc3f7095e081056881c7419e1edc2f6d5b2916285db19e3aa610f2dab,e79c3d1ae509fdde81684bafc37d238de2b58de33c0f65f380b920ca8a976a85,2.548401991491687,6.067623789266112e-08,False,False,a6f35ec42dc4dc669ae598cf9990c65a8faad61508bf63619bfa9c277c05f900,INITIAL_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1100K__theta45__rate1x__seed1010684,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1100.0,45.0,rate1x,1.0,1010684,2,1,120,566.413364770406,1.3486032494533486e-05,1290.3393123008268,23.95921914221465,6.753011036121094,9.531941114604555,2.778930078483461,1.2387306142960868,0.7912627159960424,0.0,910.1688200402954,1283.8860546154128,1089867857.3112583,-0.047050041100621255,True,0,(110),3d009841d907b5ac6ffdcfda7ac3cbc9a221948c348f2bc2693d14d503ee446a,3cce2704506011ed00471b86981b1d83b22d690d8b33e92c4e2b44c264b138c8,27.176659401836446,6.470633190913395e-07,False,False,a6f35ec42dc4dc669ae598cf9990c65a8faad61508bf63619bfa9c277c05f900,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1100K__theta45__rate1x__seed1010684,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1100.0,45.0,rate1x,1.0,1010684,4,2,166,641.8003410100225,1.528096050023864e-05,2467.922386695674,33.13495949833336,23.74098804704865,26.778559107462456,3.0375710604138053,2.147338627436449,0.3618331023219756,0.0,4333.807707922975,1017.7421013338895,2355566693.750076,-0.21615528565279754,True,0,(110),599c957f274e2cea19993572914de7d76375dce1951f4b6f0eeb3d98d4ca29db,3394b2ace900d38105a640c49fccaff15517c44c28b64feceb07c778c1fcb700,1.259939349714955,2.9998555945591666e-08,False,False,a6f35ec42dc4dc669ae598cf9990c65a8faad61508bf63619bfa9c277c05f900,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1100K__theta45__rate1x__seed1010684,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1100.0,45.0,rate1x,1.0,1010684,11,3,257,799.0038612833733,1.9023901459127984e-05,2653.388284776906,34.35746391024653,57.831213042933385,60.07662432386274,2.2454112809293467,2.560895663490762,0.31027194152068444,0.0,5909.373871086041,1040.7904443280913,3182122793.931218,0.24578708889152065,True,0,(110),8143de42896cc3b1abac2f0a8637331a9d6da15915917a31ff18e28fa00930c8,10e66288d42803ea34cbd9f75b08b0ac949daf1b45922ce247dfed90fc17d68d,38.30572741498497,9.120411289282058e-07,True,False,a6f35ec42dc4dc669ae598cf9990c65a8faad61508bf63619bfa9c277c05f900,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1100K__theta45__rate1x__seed1010684,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1100.0,45.0,rate1x,1.0,1010684,12,4,279,837.3095886983583,1.993594258805619e-05,2820.5146662910565,35.42296226489163,60.07662432386274,62.106972624676146,2.0303483008134084,2.7103144902934035,0.2964215107145359,0.0,6485.741731519377,1052.3454109981078,3317275905.6776137,0.2644178323322844,True,0,(110),881dbc4239f595e0a47e53b393ad2b4d32291755dbe588e63167744e396dce72,db9be49f7f013964002b0ca8800fb43ee63365ce393e2a10627532e4937862cd,0.004533566468467143,1.0794205877097548e-10,False,False,a6f35ec42dc4dc669ae598cf9990c65a8faad61508bf63619bfa9c277c05f900,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1150K__theta45__rate1x__seed1011693,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1150.0,45.0,rate1x,1.0,1011693,0,0,78,530.1891504882393,1.2623551202100948e-05,1033.2178157168387,21.439598021625514,0.0,3.122381972016776,3.122381972016776,1.0077687121219236,4.027474674421618,0.0,29.472797257937682,5316.460569836322,205246653.61324424,-0.0015526301791008311,True,0,(110),10512005b8edc37c0129c3cc30d55576053fa925e9e9c73a29f7935c88212f0f,fba61c8ecd36a6c54ec43c76e51af7dd3e1bf4a0b2b81334ffcea29f9ce1bd7c,0.17173910128099124,4.089026220974266e-09,False,False,9e192d226f323d6718f05ed70234d36f571ec65d1c8b6e68d6be65aaef8fefdd,INITIAL_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1150K__theta45__rate1x__seed1011693,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1150.0,45.0,rate1x,1.0,1011693,3,1,134,566.3037539108556,1.3483422712163239e-05,1292.978211923515,23.983706376145324,7.71706216326658,11.332392338285306,3.615330175018726,1.259695049443131,0.7588443505824661,0.0,1004.0783613828575,1252.123123976482,1135643436.861893,-0.052083511238558935,True,0,(110),7fe6c9c164b0e344d7bdb537974978977a3400589a8feffdd0d40e9c905394dd,82781f4c90ad876b8eb24513a876165dc17a1592836db45eaa5b9725a7bffca2,12.343005740126841,2.938810890506426e-07,False,False,9e192d226f323d6718f05ed70234d36f571ec65d1c8b6e68d6be65aaef8fefdd,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1150K__theta45__rate1x__seed1011693,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1150.0,45.0,rate1x,1.0,1011693,5,2,178,628.1629523909821,1.495626077121388e-05,2200.9084660869084,31.29116162582812,28.498592210854206,30.79593230647911,2.2973400956249024,2.0575089538556064,0.37686684223803724,0.0,4012.258660317226,1015.6839057944279,2268434500.0190244,-0.18897270195729668,True,0,(110),a6707916c1cfc7598434df37d3640f4f72d5d75f2207196bdc6de370a55f1c34,f2aad6c5c8b3d674d8b16ebe1fd5280e87bcbe7fb9c8af547c2fd894af23eb96,0.7531575522983758,1.7932322673768554e-08,False,False,9e192d226f323d6718f05ed70234d36f571ec65d1c8b6e68d6be65aaef8fefdd,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1150K__theta45__rate1x__seed1011693,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1150.0,45.0,rate1x,1.0,1011693,9,3,232,645.2058284532009,1.5362043534600048e-05,2377.920341595248,32.52515286105568,41.9494774702581,44.246817565883006,2.2973400956249024,2.3613050754557254,0.3322163948758637,0.0,5216.762559442342,1027.5478855465208,2582370972.639412,-0.24656897295042424,True,0,(110),a2a1708d4584fa79c6a8694dbe30a38969228fa323bad56ef0d4d17de83cdbb9,92068167a1caa67aa4438f69db01fa2f9a4d00d09b86551482a5ddceadb8147c,0.0992139464713091,2.362236820743573e-09,False,False,9e192d226f323d6718f05ed70234d36f571ec65d1c8b6e68d6be65aaef8fefdd,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1150K__theta45__rate1x__seed1011693,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1150.0,45.0,rate1x,1.0,1011693,12,4,263,677.9279824336587,1.614114243889667e-05,2241.452929202564,31.57806445464417,50.92609619956304,53.22237258882005,2.2962763892570144,2.2131594251637905,0.3518929696602618,0.0,4649.394132389164,1020.1221981718293,2430153552.136919,0.18469545525747338,True,0,(110),5cc4e1282376799f68005ac8255fbdfeee371b670c2f17dd6d2c059a176fbaa4,e1b34e8f03d28bbfca9432da0ae04adba0134c36f69d1917d39ed56a95fdfdf6,41.561259958493224,9.895538085355603e-07,True,False,9e192d226f323d6718f05ed70234d36f571ec65d1c8b6e68d6be65aaef8fefdd,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1150K__theta45__rate1x__seed1011693,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1150.0,45.0,rate1x,1.0,1011693,13,5,288,719.4892423921519,1.713069624743223e-05,2517.90475240789,33.46881562667396,53.22237258882005,55.41415229059208,2.1917797017720253,2.4374045645836517,0.3233121098344455,0.0,5441.269109852861,1032.234808410139,2648819259.8485937,0.2366100599052658,True,0,(110),1175768a283110b22e60edf1eed655e44ee37a3ed95af80b6c9d0d958c47448e,9e7f49c13ec5048daff65e229771a2a03e38df32dd0f068389cc20efb5693f45,3.6778481022054166,8.756781195727093e-08,False,False,9e192d226f323d6718f05ed70234d36f571ec65d1c8b6e68d6be65aaef8fefdd,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1150K__theta45__rate1x__seed1011693,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1150.0,45.0,rate1x,1.0,1011693,16,6,312,736.1561636208663,1.7527527705258753e-05,2310.7824855565236,32.06271014453169,63.13089573548546,65.09666808158642,1.9657723461009597,2.1538013923538633,0.36081963801497996,0.0,4362.963320973122,1017.9459717268575,2735383532.983325,0.17142710969536262,True,0,(110),d278b99e55ca839ad915aaa98bbfaddd2fcc131888cc0c3796d10848e1536e2a,f2fe7f908676df4300c85dae865b23ae2fdfc7662810b21ece0a87676f6c5293,0.000114659999894684,2.7299999995269043e-12,False,False,9e192d226f323d6718f05ed70234d36f571ec65d1c8b6e68d6be65aaef8fefdd,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1200K__theta45__rate1x__seed1012702,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1200.0,45.0,rate1x,1.0,1012702,0,0,79,526.1138932922961,1.2526521268864192e-05,1017.395364416675,21.27480423805731,0.0,4.061931771952212,4.061931771952212,1.0074957357503247,4.088097598874893,0.0,29.057555807081993,5395.023993133722,201608437.71992207,-0.0015318683270905014,True,0,(110),d4cccea2f6c66528f72a97e429ff1dd18ec914a8eed54364e58d2d9e81f7d4e0,2ff35e6a38404656c7ff3f6ba57068f326516e6ef3ac54db84e31f942a4fd3c1,10.037819561778292,2.389957038518652e-07,False,False,ffd91960fc12097868352a7a1b4c85b8de22cbe917d70f9bcc71e2d822ad0621,INITIAL_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1200K__theta45__rate1x__seed1012702,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1200.0,45.0,rate1x,1.0,1012702,2,1,127,573.3098042175442,1.3650233433751048e-05,1384.187279880762,24.815219570714802,9.31919774791693,11.616537843541831,2.2973400956249024,1.3682139675586953,0.6378275112769514,0.0,1390.0156454725236,1143.1051346269262,1350393435.5641649,0.07238687765633628,True,0,(110),761f4d58719a0ad81ac8d0588400497e7a634ffe1ab9aba19ca7f61792547670,7863451455aa30fa8dcb313a4f7bc9db9b02a5d826b6fb0be3008bb33b44485d,1.0846892613961927,2.5825934795149725e-08,False,False,ffd91960fc12097868352a7a1b4c85b8de22cbe917d70f9bcc71e2d822ad0621,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1200K__theta45__rate1x__seed1012702,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1200.0,45.0,rate1x,1.0,1012702,5,2,167,590.8933947964499,1.4068890352296422e-05,2128.211972941422,30.770045354000068,27.83104020151678,42.60693744294937,14.775897241432594,2.0179770067378118,0.38410414566513335,0.0,3899.238309729666,1015.2993690231025,2265333781.527748,-0.1846442954666321,True,0,(110),819c5ed3c26a26b5be6f833addf037600cf0a07fd023c24fb67c82e387fe1e63,056f1440d7b207d9b927b96838fc2a69dfadc3ee8061c753a519359b4dd1951d,3.7876817486903747e-06,9.018289993901682e-14,False,False,ffd91960fc12097868352a7a1b4c85b8de22cbe917d70f9bcc71e2d822ad0621,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1200K__theta45__rate1x__seed1012702,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1200.0,45.0,rate1x,1.0,1012702,8,3,237,726.0064670235842,1.72858682624663e-05,1972.8072240320023,29.625317952999602,54.73546930140555,60.11198754163837,5.376518240232816,1.9429051267927362,0.3990786318649742,0.0,3728.642991727324,1015.638083228428,2133506877.0166447,-0.15304219291260113,True,0,(110),524e6055e73517b9668ce4d18089f18cf9e886654e1557870021b4648d38280f,a6163b8da220f90a9b89beac458e880f2491b8da8826e930b6ed953ee5e491de,21.685044818538586,5.163105909175816e-07,False,False,ffd91960fc12097868352a7a1b4c85b8de22cbe917d70f9bcc71e2d822ad0621,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1250K__theta45__rate1x__seed1013711,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1250.0,45.0,rate1x,1.0,1013711,0,0,77,523.5982692142776,1.2466625457482802e-05,1007.6892325898829,21.173078337109384,0.0,9.311358275301915,9.311358275301915,1.007454961456003,4.097389868938425,0.0,28.762071942118034,5407.068076678079,201059348.2489965,-0.0015103724679212374,True,0,(110),0cc5a09c722e016d5ae03045fcee00f6e7f584394691656785701245716e4ac4,e82e0de1aa4bb62f00425dc0be20dc0fed9741eca5818ed219095d2fa988f389,45.37201004663359,1.080285953491278e-06,True,False,2a95bbdf5abafd1bce4bc322e267fdbddbfad4d8bde45d06d0397c6b853f35bf,INITIAL_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1250K__theta45__rate1x__seed1013711,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1250.0,45.0,rate1x,1.0,1013711,1,1,106,568.9702792609112,1.354691141097408e-05,1363.293956778379,24.62722340584406,9.311358275301915,11.608698370926817,2.2973400956249024,1.3623343140124728,0.6429605249093271,0.0,1361.8341443567451,1147.3526253692985,1339568769.995675,0.07021294208130811,True,0,(110),d6ec140160df3691986a4e073204a5e8fe8230f8dcd75d9aabb5f15b1209a0a6,8f5c3fa0b3a2586509c4f553fbe587e10fa3bdd7da1208f58a70bc22c0b161c6,0.19613005992562194,4.669763331564101e-09,False,False,2a95bbdf5abafd1bce4bc322e267fdbddbfad4d8bde45d06d0397c6b853f35bf,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1250K__theta45__rate1x__seed1013711,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1250.0,45.0,rate1x,1.0,1013711,4,2,152,606.7926971314465,1.4447445169796351e-05,2236.2265106688014,31.541227522231395,21.306370336317077,23.603710431941977,2.2973400956249024,2.062482224026218,0.3759850377099917,0.0,3999.14063718364,1015.756675035189,2281647566.9833474,0.20325105809096647,True,0,(110),c6b30e13d9e96872868948f257584a3f7f532fc42d45638bace34b648b9d9029,6b4a17318fee39d25c7bd4c434c0873959ad8ab6aa31901aa5d4d7a65efb0183,0.9166571382285156,2.182516995782367e-08,False,False,2a95bbdf5abafd1bce4bc322e267fdbddbfad4d8bde45d06d0397c6b853f35bf,REINITIATION_ONSET_PRE_EVENT
canonical_strain_rate__dbtt__T1250K__theta45__rate1x__seed1013711,CANONICAL_SINGLE_CRACK_THETA,DBTT,v913_zeroD_sobol_0202500,1250.0,45.0,rate1x,1.0,1013711,11,3,247,680.4963698932742,1.620229452126845e-05,2123.424570939131,30.73541733893536,44.02997424515971,59.47595373275729,15.445979487597583,2.1444150550460312,0.3622943789307866,0.0,4329.100835695199,1017.6521435541848,2364028856.826942,-0.17979139208184616,True,0,(110),291e94141dcce7acc3c069ce2dc65d1168d1fa71f856936d298ab5c3d2026c15,204a6d30cd3865f7954c3c5e4b69c723e4294cc1e715a14adb4267a9467e8646,5.4429396868727054e-05,1.2959380239123495e-12,False,False,2a95bbdf5abafd1bce4bc322e267fdbddbfad4d8bde45d06d0397c6b853f35bf,REINITIATION_ONSET_PRE_EVENT
